iterations,fitness,time,fevals
0,0.018622340794,3.84720000284e-05,11
10,0.0180726217577,7.53410000698e-05,21
20,0.0183364537083,0.000108363000095,31
30,0.0183915880049,0.000143629000149,41
40,0.0190670525954,0.000173124000185,51
50,0.018844615675,0.000204222000207,61
60,0.0188611331915,0.000228587000265,71
70,0.0183251131324,0.000252311000168,81
80,0.0180476479667,0.00029527200013,91
90,0.0176142400263,0.000325409000084,101
100,0.0179314851944,0.00035618600009,111
110,0.0190230665176,0.000391452000031,121
120,0.0194242881219,0.000408764000099,131
130,0.0196743255923,0.00042415300004,141
140,0.0205862979335,0.000452045000088,151
150,0.0211923053716,0.000478014000123,161
160,0.0214807505715,0.000495647000093,171
170,0.0215900309423,0.000515524000093,181
180,0.0226150285883,0.000537645000122,191
190,0.0226547875374,0.000574834000076,201
200,0.0226742506328,0.000599200000011,211
210,0.0229540851842,0.000622604,221
220,0.0237299119974,0.00064600799999,231
230,0.0238835642724,0.000672297000051,241
240,0.024222437233,0.000707562999992,251
250,0.0242265420214,0.000730966999981,261
260,0.0244062637001,0.000758539000003,271
270,0.0248457126891,0.000782904000062,281
280,0.0252362271327,0.000804705000064,291
290,0.0254055663884,0.000826185000051,301
300,0.0257023498311,0.000851192000027,311
310,0.0258709131409,0.000873314000046,321
320,0.0263269201937,0.000891589000048,331
330,0.026702475171,0.000914030999979,341
340,0.0267288774676,0.000931664999939,351
350,0.0274442679655,0.000953465999942,361
360,0.027651293945,0.000976869999931,371
370,0.0277512775088,0.000998349999918,381
380,0.0285880538598,0.00101983099989,391
390,0.0287901581144,0.00103906699985,401
400,0.0287901581144,0.00105798199991,411
410,0.0287901581144,0.00107978299991,421
420,0.0288464991506,0.00110190499993,431
430,0.0288464991506,0.00111985799992,441
440,0.0288975832498,0.00114262,451
450,0.0291246799522,0.00115929100002,461
460,0.0291246799522,0.00118173299995,471
470,0.0293923425855,0.00120545699997,481
480,0.0295262054455,0.00122918099999,491
490,0.0295262054455,0.00125418799996,501
500,0.0295285609972,0.00127630899999,511
510,0.0299626040462,0.00129907199994,521
520,0.0299626040462,0.00132055199992,531
530,0.0299626040462,0.00134652099996,541
540,0.0301158193142,0.00136126899997,551
550,0.0309153700682,0.00138435299993,561
560,0.0313059628931,0.00140454999996,571
570,0.0321667635813,0.00142282499996,581
580,0.0323730719278,0.00144013699992,591
590,0.0337600758037,0.00146193799992,601
600,0.0337756661151,0.00148437999997,611
610,0.0340046264871,0.00150233400007,621
620,0.0340046264871,0.00152413500007,631
630,0.0340272961175,0.00154657700011,641
640,0.0340301409108,0.0015699810001,651
650,0.0340301409108,0.00158761400007,661
660,0.0341173792013,0.00161069700005,671
670,0.0343038077756,0.00162993300012,681
680,0.0343381065297,0.00164788600011,691
690,0.0351318910711,0.0016709690002,701
700,0.0351906979933,0.00169405200018,711
710,0.0353070024753,0.00171681500012,721
720,0.0353070024753,0.00173701300002,731
730,0.0353434078434,0.00175496700001,741
740,0.0358040891582,0.00178318000007,751
750,0.03583920631,0.00180305700007,761
760,0.0359633244181,0.00182485700009,771
770,0.0360758878159,0.00185018400009,781
780,0.0361167618513,0.00187326800017,791
790,0.036196687119,0.00189506900017,801
800,0.0362827966986,0.00192007600026,811
810,0.0362827966986,0.0019409150002,821
820,0.0364843048765,0.00196367800027,831
830,0.0369078794671,0.00198579900018,841
840,0.0369078794671,0.00201048500026,851
850,0.0370980490913,0.00203388900024,861
860,0.037226884503,0.00206434600034,871
870,0.037226884503,0.00208871200039,881
880,0.037226884503,0.00211019200037,891
890,0.0375243180463,0.00213327600034,901
900,0.0375243180463,0.00215635900031,911
910,0.0375884934073,0.00218264900036,921
920,0.0375884934073,0.00220573200033,931
930,0.0378078242875,0.00222817400027,941
940,0.0378078242875,0.00224869200031,951
