iterations,fitness,time,fevals
0,0.0233276160023,2.403030131,7000
10,0.026821545699,4.477909769,14700
20,0.0332202491907,6.473245662,22400
30,0.033431121774,8.513826733,30100
40,0.0352643556041,10.465501538,37800
50,0.0350922563844,12.374437946,45500
60,0.0336641399557,14.273808574,53200
70,0.0349089107316,16.184673079,60900
80,0.0393414205857,18.119385511,68600
90,0.0353191732734,20.039195433,76300
100,0.0382814742388,21.989343534,84000
110,0.0363967587903,24.031710995,91700
120,0.0399628163174,25.960798477,99400
130,0.0391952236497,27.844782166,107100
140,0.039080631234,29.740992627,114800
150,0.0429758143541,31.653431925,122500
160,0.0411326064538,33.533973318,130200
170,0.0389030129922,35.423517836,137900
180,0.0403960310259,37.333799487,145600
190,0.0387166635775,39.233066881,153300
200,0.0410736272875,41.100022474,161000
210,0.0387065529351,42.975593264,168700
220,0.0410402546437,44.861025429,176400
230,0.0387672692496,46.757165357,184100
240,0.0408875134094,48.62042121,191800
250,0.0389501380437,50.478178431,199500
260,0.0405293015871,52.466979187,207200
270,0.0421216174279,54.355347099,214900
280,0.0421319121642,56.259793807,222600
290,0.0443926425622,58.231546909,230300
300,0.0435231245889,60.196774492,238000
310,0.0438174143675,62.120206887,245700
320,0.0439465541379,63.978529649,253400
330,0.0452778650525,65.823110478,261100
340,0.0446119595962,67.68543819,268800
350,0.0431913247652,69.546995498,276500
360,0.0446022690672,71.53167781,284200
370,0.0479609414502,73.611410069,291900
380,0.04725448707,75.578183913,299600
390,0.0469381793972,77.53511145,307300
400,0.0449915585972,79.373234406,315000
410,0.0467855435135,81.242650614,322700
420,0.0483460270697,83.259607857,330400
430,0.0479535299549,85.287061908,338100
440,0.0483322454746,87.233305086,345800
450,0.0504337080065,89.216495319,353500
460,0.0494173856573,91.118777007,361200
470,0.0478850281814,93.058445614,368900
480,0.0475345129487,95.047783697,376600
490,0.0473588401777,96.940986276,384300
500,0.0475479262452,98.847088568,392000
510,0.0467949067416,100.819789689,399700
520,0.049122096441,102.775709897,407400
530,0.0493616368176,104.79880409,415100
540,0.0482708004312,106.728281424,422800
550,0.0489752612032,108.636243205,430500
560,0.0491655767363,110.510191753,438200
570,0.0477505876414,112.494498319,445900
580,0.0492947797428,114.392923814,453600
590,0.0469194185862,116.369577948,461300
600,0.0470345767792,118.380760521,469000
610,0.0478798005921,120.319062405,476700
620,0.0470264015378,122.275516414,484400
630,0.0491310745332,124.383013708,492100
640,0.0479387385509,126.448346801,499800
650,0.0474060650855,128.443373955,507500
660,0.0484632863582,130.377075852,515200
670,0.0488717404388,132.31298541,522900
680,0.0480140704126,134.27426575,530600
690,0.049065730101,136.197051173,538300
700,0.0497318671304,138.123547876,546000
710,0.0487475565626,139.982748765,553700
720,0.0489814602308,141.857792487,561400
730,0.0504059095782,143.812088208,569100
740,0.0494973737501,145.706863657,576800
750,0.0468730450873,147.636778931,584500
760,0.0507712389054,149.607788559,592200
770,0.0495826394489,151.610509181,599900
780,0.052008386603,153.524400803,607600
790,0.0499893944318,155.42104119,615300
800,0.0491422733896,157.351008082,623000
810,0.051713634655,159.238214134,630700
820,0.0508368760215,161.158717837,638400
830,0.0522546844205,163.072302323,646100
840,0.0492535776835,164.9976439,653800
850,0.0493457261429,166.881523393,661500
860,0.0503584672606,168.786846304,669200
870,0.0497176565284,170.653020912,676900
880,0.0504695916152,172.562832562,684600
890,0.0508435589327,174.438936833,692300
900,0.0489939053014,176.350643237,700000
910,0.0522420509995,178.280018299,707700
920,0.0523001711421,180.148566318,715400
930,0.04957445194,182.024753304,723100
940,0.0515951260172,183.956597316,730800
950,0.0487174009165,185.869031806,738500
960,0.0519449060789,187.738234172,746200
970,0.0522087746174,189.621623466,753900
980,0.0513195886026,191.513724138,761600
990,0.0506694381356,193.368957585,769300
1000,0.0509537832655,195.254984787,777000
1010,0.0518183897052,197.141400237,784700
1020,0.0503553835966,199.008113455,792400
1030,0.0519215276508,200.888660298,800100
1040,0.051169298946,202.73660231,807800
1050,0.0512540758618,204.606013388,815500
1060,0.0519129122359,206.529080299,823200
1070,0.0520995598456,208.446066044,830900
1080,0.0515021642597,210.459819518,838600
1090,0.0511472222057,212.310597569,846300
1100,0.0524676288845,214.21582975,854000
1110,0.0533570388193,216.172794156,861700
1120,0.0526903953686,218.10806764,869400
1130,0.0507126626345,220.001576073,877100
1140,0.050751874186,221.936059595,884800
1150,0.0503015399784,223.818630715,892500
1160,0.053991945809,225.729369223,900200
1170,0.0516156400921,227.576880347,907900
1180,0.0506445976888,229.624119345,915600
1190,0.0528429988151,231.600986038,923300
1200,0.0507399697617,233.443456668,931000
1210,0.0524896308358,235.383780905,938700
1220,0.0503390201785,237.267410971,946400
1230,0.0514894023436,239.19915207,954100
1240,0.0514096080129,241.129011239,961800
1250,0.0510906593171,243.06331811,969500
1260,0.0504773884157,244.926770492,977200
1270,0.0504120103429,246.831838846,984900
1280,0.0519191720853,248.853668268,992600
1290,0.0517548855203,250.852502241,1000300
1300,0.0516222918143,252.83460243,1008000
1310,0.0517082179916,254.883035989,1015700
1320,0.0516015273369,256.802718953,1023400
1330,0.0531053447454,258.694161752,1031100
1340,0.0532088124932,260.638503765,1038800
1350,0.0522450281173,262.638709912,1046500
1360,0.051989848296,264.524491854,1054200
1370,0.0509192715865,266.425946711,1061900
1380,0.0525242515834,268.303323128,1069600
1390,0.0528290285388,270.172909575,1077300
1400,0.0542917340682,272.054685924,1085000
1410,0.0511560530046,273.955860576,1092700
1420,0.0507626749049,275.818729464,1100400
1430,0.0519552145404,277.702619537,1108100
1440,0.052572470017,279.592954337,1115800
1450,0.0538926494847,281.465858366,1123500
1460,0.0494165487756,283.350518524,1131200
1470,0.0519025809339,285.219760965,1138900
1480,0.0531753772357,287.08064501,1146600
1490,0.051896451505,288.93971349,1154300
1500,0.051774948902,290.818019651,1162000
1510,0.053125359668,292.675052313,1169700
1520,0.0527129531047,294.591490151,1177400
1530,0.0521133084473,296.483337549,1185100
1540,0.0525550123979,298.361736043,1192800
1550,0.0532052639766,300.245948,1200500
1560,0.0524535512005,302.145256751,1208200
1570,0.0526909842035,304.039906204,1215900
1580,0.053198749399,305.904774041,1223600
1590,0.0506956952337,307.807103498,1231300
1600,0.0536253143051,309.727843804,1239000
1610,0.0530992135364,311.671706517,1246700
1620,0.0534677765547,313.58699019,1254400
1630,0.0520274880756,315.607334907,1262100
1640,0.0510391003446,317.472573039,1269800
1650,0.0510079961317,319.296748236,1277500
1660,0.0515587905206,321.302324455,1285200
1670,0.0512401967935,323.286265216,1292900
1680,0.0513939897725,325.147281349,1300600
1690,0.0519641519703,327.026360158,1308300
1700,0.0524838265775,328.9005078,1316000
1710,0.0512630685835,330.774633641,1323700
1720,0.0539045955673,332.627707838,1331400
1730,0.0518318294916,334.584283355,1339100
1740,0.0516933346731,336.558509897,1346800
1750,0.0540032391614,338.539605321,1354500
1760,0.0516659040379,340.427389097,1362200
1770,0.050797867441,342.375615515,1369900
1780,0.0537504933682,344.262256348,1377600
1790,0.0529614911725,346.144344962,1385300
1800,0.0533478241293,348.043924622,1393000
1810,0.0528125446913,349.925398324,1400700
1820,0.0530775535692,351.805085315,1408400
1830,0.0520749447691,353.701912933,1416100
1840,0.0529894552028,355.567651203,1423800
1850,0.0524135165999,357.516521388,1431500
1860,0.0529885815369,359.447846667,1439200
1870,0.051659869461,361.360468066,1446900
1880,0.0511687159675,363.217816841,1454600
1890,0.0518708554987,365.068308595,1462300
1900,0.0553331731361,366.981571838,1470000
1910,0.0521201071057,368.895438133,1477700
1920,0.0525110359701,370.763821684,1485400
1930,0.049617674785,372.682150108,1493100
1940,0.0531067237174,374.753960309,1500800
1950,0.0514577573087,376.783832334,1508500
1960,0.0539536671358,378.75672838,1516200
1970,0.052178145834,380.65341814,1523900
1980,0.0528994005327,382.578678284,1531600
1990,0.0516490872051,384.55451745,1539300
2000,0.0533240106966,386.43890702,1547000
2010,0.052976934934,388.421325566,1554700
2020,0.0527986561149,390.448917796,1562400
2030,0.0521761523004,392.321546429,1570100
2040,0.053007450982,394.18570766,1577800
2050,0.0519920326066,396.107410412,1585500
2060,0.0541460377015,397.994383388,1593200
2070,0.0515453971421,399.88867537,1600900
2080,0.052580053362,401.781296378,1608600
2090,0.051828100074,403.690893867,1616300
2100,0.0521604892164,405.556280437,1624000
2110,0.0525283777768,407.44719777,1631700
2120,0.0530486330954,409.339493689,1639400
2130,0.0511799981361,411.244166421,1647100
2140,0.053064961949,413.119723105,1654800
2150,0.0533097475573,414.997963542,1662500
2160,0.053585808858,416.86244794,1670200
2170,0.0510352977769,418.77130548,1677900
2180,0.0537444044213,420.654062548,1685600
2190,0.0529043669795,422.542679888,1693300
2200,0.0517649179921,424.421452845,1701000
2210,0.0516737308137,426.323613345,1708700
2220,0.0534853736199,428.208250098,1716400
2230,0.0502338860026,430.11216012,1724100
2240,0.0545029678154,432.04580559,1731800
2250,0.0515644162534,433.949941315,1739500
2260,0.0534552046667,435.883995873,1747200
2270,0.0515819370939,437.876319075,1754900
2280,0.0538782400567,439.847479065,1762600
2290,0.0531206385895,441.740356234,1770300
2300,0.0512050649461,443.56972902,1778000
2310,0.0531899845717,445.436523991,1785700
2320,0.0527463126836,447.289039381,1793400
2330,0.0519444477563,449.137215432,1801100
2340,0.0510200057699,450.982322047,1808800
2350,0.0516396310042,452.834422258,1816500
2360,0.0528837003003,454.700500365,1824200
2370,0.0524366373035,456.688364965,1831900
2380,0.0534915560044,458.622095395,1839600
2390,0.053777210164,460.546225099,1847300
2400,0.0521390154835,462.457374618,1855000
2410,0.055699989568,464.365798064,1862700
2420,0.0517625264425,466.237894498,1870400
2430,0.0512939685116,468.247016246,1878100
2440,0.0537762873778,470.193660817,1885800
2450,0.0524281248887,472.115837097,1893500
2460,0.0514069838624,474.033960015,1901200
2470,0.0526204603949,475.93192128,1908900
2480,0.0528403811209,477.78159005,1916600
