iterations,fitness,time,fevals
0,0.03915769031,0.016817461,3236
10,0.0501908643758,0.03354291,5942
20,0.0564794548583,0.051594366,8660
30,0.0697316719784,0.067198352,11384
40,0.0815412248413,0.082002117,14123
50,0.0858098201549,0.095830613,16869
60,0.0894654900936,0.109290738,19594
70,0.0893202101023,0.122564914,22308
80,0.0869169220778,0.135770161,25044
90,0.0927076230599,0.148674043,27778
100,0.102394530778,0.161094778,30513
110,0.0989569030881,0.173100014,33256
120,0.0964003397241,0.185140837,35980
130,0.101497588076,0.196991222,38717
140,0.101592612188,0.208254587,41458
150,0.104153957621,0.221341853,44205
160,0.102899636421,0.232830601,46946
170,0.104525814738,0.244200084,49672
180,0.103090919579,0.255341299,52427
190,0.103021475896,0.266577733,55159
200,0.103261746958,0.27925559,57884
210,0.10450610197,0.290686308,60610
220,0.102251443883,0.302099073,63335
230,0.102330315107,0.313442588,66065
240,0.108378563788,0.324781936,68804
250,0.0990376116238,0.336221311,71544
260,0.10571698107,0.348061758,74271
270,0.101082531388,0.359849626,76998
280,0.1022234275,0.371664104,79745
290,0.101992755819,0.383500704,82486
300,0.101938037469,0.395094608,85221
310,0.10354408817,0.406710313,87951
320,0.108676867676,0.418279852,90703
330,0.104199417619,0.429749363,93450
340,0.106130629688,0.441318261,96186
350,0.106943334843,0.452794825,98927
360,0.103821893264,0.464348655,101655
370,0.101982394786,0.476221482,104401
380,0.09647381766,0.489604342,107148
390,0.102118577084,0.501876959,109892
400,0.107333859844,0.513486893,112622
410,0.105760016103,0.52543923,115345
420,0.101891704985,0.537692932,118076
430,0.105463313052,0.549981901,120813
440,0.102008977294,0.564172356,123536
450,0.104126132016,0.576137517,126292
460,0.10929476893,0.587989185,129037
470,0.106906727116,0.59995082,131790
480,0.107937955443,0.611823968,134514
490,0.107755273734,0.623543227,137250
500,0.109110362258,0.634739265,139982
510,0.106912911178,0.645935624,142710
520,0.107313737174,0.657046703,145448
530,0.10431836991,0.668161309,148171
540,0.10286620709,0.679242572,150926
550,0.106104715383,0.690304599,153656
560,0.101950891678,0.701454471,156383
570,0.106435394441,0.714091612,159140
580,0.10835101023,0.725503415,161863
590,0.105967301454,0.73679916,164603
600,0.109034794881,0.748271877,167341
610,0.107390824984,0.759789799,170085
620,0.106516240902,0.771172428,172811
630,0.106207480139,0.78245599,175551
640,0.10828607429,0.793828359,178284
650,0.108449234559,0.805038183,181016
660,0.108957960811,0.816275579,183768
670,0.109445260096,0.827641856,186487
680,0.105247949628,0.839018714,189213
690,0.105599477126,0.850371847,191948
700,0.10702370284,0.861853862,194696
710,0.108267670869,0.873373066,197437
720,0.107831766487,0.884802181,200182
730,0.106375568395,0.896278425,202907
740,0.10721493262,0.907764928,205624
750,0.106013348474,0.920859247,208349
760,0.101419497046,0.932535546,211103
