iterations,fitness,time,fevals
0,0.0195011011794,1.31449999969e-05,11
10,0.0202788948443,2.59689999922e-05,21
20,0.0208491295738,3.91139999891e-05,31
30,0.0215873510449,4.96939999977e-05,41
40,0.0221594688109,6.09149999917e-05,51
50,0.0227963306142,7.56629999898e-05,61
60,0.0229125438522,8.94490000007e-05,71
70,0.022989164547,0.000103235000012,81
80,0.0231053301593,0.00011798300001,91
90,0.0237482629551,0.000131448000005,101
100,0.0239889362681,0.000144593000016,111
110,0.02519315539,0.000158379000013,121
120,0.02519315539,0.000173448000012,131
130,0.0253193538668,0.000193005000014,141
140,0.0253193538668,0.00020743200001,151
150,0.0257254826601,0.000221218000007,161
160,0.0262963317088,0.000234684000006,171
170,0.0262963317088,0.000248470000002,181
180,0.0265868056465,0.000259049000007,191
190,0.0269220973896,0.000272514000002,201
200,0.0269220973896,0.000285978999997,211
210,0.0279018470874,0.000300405999994,221
220,0.0279349208827,0.000313871999992,231
230,0.0280271708378,0.000327017000004,241
240,0.0293688398395,0.000340483000002,251
250,0.0293688398395,0.000353627999999,261
260,0.0295390919675,0.000366771999992,271
270,0.0295390919675,0.000380236999987,281
280,0.0296990119473,0.000393381999984,291
290,0.0300210349033,0.000406846999994,301
300,0.0300210349033,0.000419990999987,311
310,0.0303193082658,0.00043377599998,321
320,0.0306495230893,0.000449484999976,331
330,0.0308981041199,0.00047513399997,341
340,0.0313440396843,0.000505590999964,351
350,0.0314844337292,0.000538612999975,361
360,0.0318738686923,0.000562016999979,371
370,0.0319117240763,0.00058574199997,381
380,0.0319471129322,0.000608824999972,391
390,0.0324070053635,0.000636075999964,401
400,0.0324070053635,0.000659800999955,411
410,0.0327072578319,0.00068352599996,421
420,0.0327072578319,0.000729050999965,431
430,0.0328149861416,0.000760149999962,441
440,0.0329987217141,0.000782591999965,451
450,0.0329987217141,0.000808240999973,461
460,0.0331608399814,0.000836453999966,471
470,0.034199750945,0.000860819999971,481
480,0.0342287311865,0.000883582999975,491
490,0.0347119296409,0.000900253999973,501
500,0.0348826840963,0.000925580999976,511
510,0.0356898432969,0.000940649999976,521
520,0.0357286924335,0.000958282999989,531
530,0.0357286924335,0.000980404999993,541
540,0.0357286924335,0.00100348799998,551
550,0.0357286924335,0.00102753299997,561
560,0.0357286924335,0.00104644799998,571
570,0.0357286924335,0.00106696599998,581
580,0.0358001955215,0.00108748399998,591
590,0.0358001955215,0.00110607899998,601
600,0.0358001955215,0.00112916299999,611
610,0.0358727696006,0.00115384899998,621
620,0.0358740282241,0.00117885599998,631
630,0.0362157475312,0.00121412299998,641
640,0.0362179197345,0.00124778599998,651
650,0.0370242961857,0.00128818199998,661
660,0.0371412807255,0.00131190599998,671
670,0.0371689179505,0.00133530999999,681
680,0.0375344333886,0.00136256199998,691
690,0.0378433401605,0.00138596599997,701
700,0.0378433401605,0.00141578199997,711
710,0.0378594084556,0.00143758299997,721
720,0.0378594084556,0.00145521599997,731
730,0.0378703925207,0.00150106199996,741
