iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,time
0,0.150057869136,0.143679356675,0.522012578616,0.511805555556,0.000713978999997
10,0.144924547137,0.140866751739,0.477987421384,0.504166666667,0.00767295199999
20,0.142135516032,0.138878998076,0.496855345912,0.511805555556,0.014669432
30,0.140943069272,0.138364815855,0.496855345912,0.515972222222,0.022342703
40,0.139676808382,0.137245880321,0.496855345912,0.516666666667,0.029347522
50,0.138516149085,0.135971002915,0.477987421384,0.515972222222,0.036319318
60,0.138296146849,0.135896481745,0.48427672956,0.515972222222,0.044375388
70,0.137491430392,0.135400838466,0.496855345912,0.517361111111,0.052448769
80,0.136824985311,0.134860726637,0.51572327044,0.511805555556,0.060464442
90,0.136730603421,0.134793349439,0.509433962264,0.521527777778,0.068499673
100,0.134773558043,0.133572623444,0.509433962264,0.519444444444,0.076759005
110,0.131744288052,0.131878857102,0.528301886792,0.529861111111,0.085452109
120,0.129733725881,0.131108718301,0.553459119497,0.530555555556,0.093585445
130,0.126672438404,0.130126003454,0.578616352201,0.534722222222,0.102021429
140,0.125439240493,0.130307067186,0.578616352201,0.538888888889,0.110081988
150,0.121290023098,0.126480190123,0.584905660377,0.554861111111,0.118393578
160,0.119471106486,0.124603415816,0.603773584906,0.561111111111,0.126548713
170,0.118904896479,0.124402780168,0.610062893082,0.563888888889,0.134790412
180,0.117857481818,0.122931489534,0.59748427673,0.570833333333,0.14300518
190,0.115517921039,0.122826066891,0.62893081761,0.565972222222,0.151046502
200,0.113101391359,0.12187019713,0.622641509434,0.572222222222,0.159227928
210,0.112642887744,0.123174804025,0.616352201258,0.571527777778,0.167221159
220,0.111671222877,0.122694609726,0.635220125786,0.578472222222,0.175354815
230,0.110486203901,0.121710427568,0.635220125786,0.574305555556,0.183518607
240,0.1089089334,0.119649288717,0.641509433962,0.584027777778,0.191962283
250,0.108659523697,0.119697815802,0.641509433962,0.588194444444,0.200197888
260,0.106306130383,0.11777296892,0.622641509434,0.608333333333,0.208584819
270,0.10589197688,0.117407058878,0.62893081761,0.60625,0.216767524
280,0.101613584777,0.11297028836,0.647798742138,0.622222222222,0.224945104
290,0.100897216532,0.112024178842,0.660377358491,0.621527777778,0.233129736
300,0.100354484701,0.11201807398,0.647798742138,0.625,0.241276213
310,0.0993546986436,0.111026215446,0.654088050314,0.631944444444,0.249486492
320,0.0968602095421,0.108227244878,0.716981132075,0.657638888889,0.2575525
330,0.0967120514706,0.10847923739,0.716981132075,0.652777777778,0.265874668
340,0.0965360391191,0.10830267716,0.716981132075,0.653472222222,0.273890983
350,0.0959066498511,0.107403326335,0.710691823899,0.652777777778,0.282178208
360,0.094307759399,0.107064887631,0.704402515723,0.649305555556,0.290191958
370,0.0942502951281,0.107299018102,0.698113207547,0.649305555556,0.298346772
380,0.0944992338792,0.107727746463,0.704402515723,0.649305555556,0.30647241
390,0.0932786439113,0.107022572438,0.704402515723,0.65625,0.314468207
400,0.0914160262586,0.105710380448,0.704402515723,0.665277777778,0.322582307
410,0.0925280562691,0.105235235576,0.691823899371,0.675694444444,0.330563676
420,0.0895311237146,0.102946047125,0.74213836478,0.679166666667,0.33880858
430,0.0887657215439,0.102669010593,0.735849056604,0.678472222222,0.346751478
440,0.0884315314071,0.102773205898,0.723270440252,0.684027777778,0.356670563
450,0.0882427403119,0.10274084335,0.729559748428,0.684722222222,0.364581078
460,0.0880193155612,0.10309151088,0.735849056604,0.686111111111,0.372535837
470,0.0867451469944,0.102721250841,0.74213836478,0.686805555556,0.380476168
480,0.0866811761389,0.102963319925,0.748427672956,0.683333333333,0.388479659
490,0.0857217252079,0.10246993299,0.761006289308,0.683333333333,0.396439548
500,0.0854879310314,0.102657394089,0.761006289308,0.680555555556,0.404382445
510,0.0844904776881,0.103007720795,0.754716981132,0.680555555556,0.412342656
520,0.0839759676027,0.102296911527,0.754716981132,0.683333333333,0.420273048
530,0.0835583253086,0.101244281386,0.761006289308,0.6875,0.428259868
540,0.0827550532415,0.100795660694,0.767295597484,0.689583333333,0.436249253
550,0.082615432904,0.101212597238,0.761006289308,0.685416666667,0.444215555
560,0.0830802470348,0.102792174453,0.767295597484,0.685416666667,0.452102023
570,0.0823440169193,0.102653284718,0.754716981132,0.68125,0.460177005
580,0.082070848152,0.102149959622,0.761006289308,0.680555555556,0.468103549
590,0.0903435356302,0.110736524315,0.716981132075,0.659027777778,0.476060554
600,0.0816266036024,0.102266891114,0.77358490566,0.68125,0.483974919
610,0.0803742143361,0.101758141235,0.767295597484,0.684722222222,0.491963024
620,0.0802013130301,0.10177721033,0.767295597484,0.686111111111,0.500010757
630,0.0801575772219,0.101809823134,0.767295597484,0.686111111111,0.507983152
640,0.0800439838625,0.101658051464,0.767295597484,0.686805555556,0.515978627
650,0.0801208882333,0.101606179007,0.767295597484,0.6875,0.523912228
660,0.0795839594064,0.101142291108,0.77358490566,0.689583333333,0.531912514
670,0.0788386017981,0.100504703487,0.767295597484,0.690972222222,0.539815014
680,0.080207308165,0.101666803245,0.767295597484,0.691666666667,0.54771976
690,0.0788199723175,0.100136577608,0.77358490566,0.69375,0.555720686
700,0.0786112337296,0.100086262569,0.779874213836,0.698611111111,0.563674485
710,0.0786378166162,0.100385659242,0.779874213836,0.691666666667,0.571619305
720,0.078691051295,0.100701557935,0.779874213836,0.693055555556,0.579557713
730,0.0780261445324,0.100441757848,0.786163522013,0.691666666667,0.587621156
740,0.0780183344713,0.100452410876,0.786163522013,0.691666666667,0.599394598
750,0.0784826254953,0.102039637234,0.786163522013,0.690277777778,0.607430472
760,0.0774329693647,0.100884423706,0.792452830189,0.696527777778,0.615428193
770,0.0770430525553,0.100672546107,0.786163522013,0.69375,0.623348327
780,0.0771114889791,0.100590019773,0.786163522013,0.694444444444,0.63129411
790,0.0766562885681,0.101021171389,0.792452830189,0.692361111111,0.639227069
800,0.0760675921592,0.100466554095,0.798742138365,0.696527777778,0.647274481
810,0.0758891377456,0.100685232603,0.798742138365,0.695833333333,0.655175701
820,0.0755339355152,0.102055592446,0.805031446541,0.692361111111,0.66314232
830,0.0748784609234,0.101783336633,0.805031446541,0.694444444444,0.671102849
840,0.0746733881041,0.101814434141,0.805031446541,0.69375,0.678988999
850,0.0745018890059,0.101865963516,0.798742138365,0.692361111111,0.687040898
860,0.0738146883843,0.102240499246,0.798742138365,0.694444444444,0.695115243
870,0.0733579259316,0.10199596293,0.786163522013,0.69375,0.703131877
880,0.0733004636551,0.101095004467,0.779874213836,0.69375,0.711074135
890,0.0729918937633,0.102247918757,0.779874213836,0.690972222222,0.718993307
900,0.0725961838683,0.102118642313,0.786163522013,0.692361111111,0.726918891
910,0.0718828323918,0.102302633244,0.779874213836,0.688194444444,0.734881668
920,0.0719856093211,0.101847588795,0.786163522013,0.689583333333,0.742892215
930,0.0711952629817,0.101629001259,0.779874213836,0.690277777778,0.75094604
940,0.0707780176431,0.100847093061,0.77358490566,0.690972222222,0.758894709
950,0.0707300656176,0.101083448782,0.779874213836,0.689583333333,0.766952061
960,0.0706354444267,0.101048789836,0.786163522013,0.688888888889,0.774940162
970,0.0703269793495,0.103015504194,0.786163522013,0.690277777778,0.782907109
980,0.0702146423328,0.102743925724,0.786163522013,0.690277777778,0.790841028
990,0.0699888499009,0.102722680975,0.792452830189,0.692361111111,0.798725254
1000,0.0699458108071,0.102612566855,0.792452830189,0.693055555556,0.806663021
1010,0.070038062025,0.102402250914,0.798742138365,0.693055555556,0.814732236
1020,0.0700244224989,0.102288211027,0.792452830189,0.694444444444,0.822775482
1030,0.0700012350481,0.0999529252034,0.786163522013,0.697916666667,0.830805581
1040,0.0697946701758,0.102371083468,0.798742138365,0.696527777778,0.838762263
1050,0.0692636625225,0.102018822686,0.786163522013,0.692361111111,0.84683244
1060,0.0696812016754,0.101976117954,0.798742138365,0.692361111111,0.854906143
1070,0.0682471109057,0.103843177586,0.786163522013,0.681944444444,0.862880136
1080,0.0682078883492,0.103751313446,0.792452830189,0.681944444444,0.870868237
1090,0.0684594028849,0.104109726846,0.798742138365,0.684027777778,0.87887237
1100,0.0683767786775,0.103833343661,0.792452830189,0.682638888889,0.886911449
1110,0.0681906177902,0.103444808766,0.798742138365,0.693055555556,0.894847295
1120,0.067420741088,0.101955663338,0.805031446541,0.695833333333,0.902768067
1130,0.0670152698099,0.101835637268,0.805031446541,0.690277777778,0.91070776
1140,0.0672188830568,0.101910693309,0.805031446541,0.692361111111,0.918638796
1150,0.0668037257112,0.101862049039,0.805031446541,0.69375,0.926594197
1160,0.0667633615854,0.101976471133,0.811320754717,0.689583333333,0.934542225
1170,0.0665045939311,0.102015568397,0.811320754717,0.69375,0.942421002
1180,0.0663013553333,0.101470214182,0.817610062893,0.700694444444,0.950167051
1190,0.0663490763987,0.101573521908,0.805031446541,0.705555555556,0.958144894
1200,0.0695335284798,0.103056083575,0.798742138365,0.703472222222,0.966020144
1210,0.0689490154507,0.10215944779,0.811320754717,0.690277777778,0.973792159
1220,0.0660246227003,0.101876949971,0.805031446541,0.7,0.981625409
1230,0.0657776774403,0.101723762657,0.817610062893,0.699305555556,0.989494891
1240,0.0654498737956,0.103554672961,0.836477987421,0.69375,0.997293837
1250,0.0647536939175,0.103544486585,0.836477987421,0.690972222222,1.005189283
1260,0.0645007590201,0.103930364461,0.836477987421,0.689583333333,1.012995605
1270,0.0641678960326,0.104736630633,0.830188679245,0.690277777778,1.020816352
1280,0.0645919524508,0.104252050656,0.823899371069,0.693055555556,1.028758607
1290,0.0640127992772,0.104778670627,0.823899371069,0.69375,1.036512348
1300,0.0635609141948,0.104461635139,0.811320754717,0.692361111111,1.044306487
1310,0.0634475905679,0.104453651144,0.811320754717,0.694444444444,1.052130759
1320,0.0632897067256,0.10352121426,0.817610062893,0.697916666667,1.059974269
1330,0.0638467479595,0.103404510023,0.817610062893,0.695833333333,1.067748209
1340,0.0628840705669,0.103400559875,0.823899371069,0.689583333333,1.07559076
1350,0.0622605896263,0.103481608818,0.830188679245,0.697222222222,1.083415033
1360,0.062063473174,0.102639860428,0.836477987421,0.700694444444,1.091183841
1370,0.0619728930758,0.103246878387,0.836477987421,0.700694444444,1.098980864
1380,0.0617177457397,0.103763341952,0.836477987421,0.69375,1.106823094
1390,0.0619374413689,0.104106120369,0.823899371069,0.69375,1.114668208
1400,0.062245383738,0.104958626977,0.830188679245,0.693055555556,1.122611747
1410,0.0615171412182,0.103694124196,0.842767295597,0.700694444444,1.130446602
1420,0.0607924541985,0.103625442977,0.823899371069,0.699305555556,1.13829524
1430,0.0605456253882,0.104273277936,0.830188679245,0.697222222222,1.146090021
1440,0.0599540339348,0.103504998369,0.836477987421,0.7,1.153866525
1450,0.0598466229609,0.103371625398,0.836477987421,0.699305555556,1.161647838
1460,0.0596783823894,0.10320560619,0.836477987421,0.702083333333,1.169424984
