iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,time
0,0.134903376431,0.136759723814,0.48427672956,0.511805555556,0.25144503
10,0.155968771281,0.154258618437,0.415094339623,0.467361111111,2.974867103
20,0.136192458271,0.134666383451,0.427672955975,0.460416666667,5.804531635
30,0.124228764708,0.130760556594,0.553459119497,0.523611111111,8.665354124
40,0.130431937021,0.135652831867,0.51572327044,0.471527777778,11.440503294
50,0.133855611681,0.139332278705,0.509433962264,0.507638888889,14.197592991
60,0.160715766658,0.161732007928,0.534591194969,0.534722222222,17.036667173
70,0.122814380972,0.125183055516,0.553459119497,0.577083333333,19.876174807
80,0.116159654751,0.117373821365,0.622641509434,0.614583333333,22.686087413
90,0.126168984191,0.127962286565,0.503144654088,0.488194444444,25.469630244
100,0.163407093083,0.158464463727,0.490566037736,0.485416666667,28.218719977
110,0.119014124579,0.123685413458,0.578616352201,0.543055555556,30.994422182
120,0.130795806071,0.128223067323,0.503144654088,0.471527777778,33.788729201
130,0.177374549273,0.182917131405,0.440251572327,0.463888888889,36.613213134
140,0.118326128103,0.120101684131,0.603773584906,0.597916666667,39.45056857
150,0.13061430253,0.126821592316,0.547169811321,0.542361111111,42.238174701
160,0.146948245485,0.150385681601,0.440251572327,0.422916666667,45.037943802
170,0.130124579783,0.127807014794,0.528301886792,0.542361111111,47.79485332
180,0.124500803761,0.127810407823,0.509433962264,0.490972222222,50.591961111
190,0.126525461451,0.138090799959,0.496855345912,0.475,53.433369911
200,0.133594086826,0.133708007269,0.433962264151,0.429166666667,56.293883982
210,0.131194349911,0.137465982225,0.534591194969,0.489583333333,59.143269663
220,0.137530132154,0.134389268637,0.389937106918,0.454166666667,61.917463439
230,0.123735776575,0.128569226914,0.534591194969,0.525,64.74233819
240,0.137055394471,0.133899108376,0.452830188679,0.479861111111,67.539649243
250,0.159312700154,0.159144472708,0.534591194969,0.534722222222,70.340399065
260,0.146859894618,0.149024491803,0.540880503145,0.521527777778,73.116547226
270,0.116125307082,0.11415152019,0.572327044025,0.589583333333,75.943582186
280,0.129746206868,0.130092778324,0.534591194969,0.5375,78.776518456
290,0.157601290224,0.158381305284,0.534591194969,0.534722222222,81.547377337
300,0.139841017562,0.14072215896,0.534591194969,0.534027777778,84.312934755
310,0.125063195607,0.12449878744,0.51572327044,0.540972222222,87.060270475
320,0.116500344617,0.121793033112,0.572327044025,0.520138888889,89.846279369
330,0.1313568084,0.133048881459,0.377358490566,0.423611111111,92.619450104
340,0.136588318733,0.130760766448,0.477987421384,0.516666666667,95.330730682
350,0.140919522567,0.144866465077,0.528301886792,0.535416666667,98.132542015
360,0.128985672868,0.128598539084,0.490566037736,0.5125,100.951846956
370,0.126751014806,0.125816868126,0.547169811321,0.500694444444,103.770078206
380,0.147224722317,0.149822450445,0.421383647799,0.426388888889,106.583867846
390,0.13587904015,0.127657556417,0.415094339623,0.486805555556,109.334613484
400,0.127935245274,0.135182170429,0.509433962264,0.491666666667,112.084434189
410,0.127755477465,0.130901994954,0.540880503145,0.523611111111,114.906247198
420,0.13898567512,0.141180818261,0.452830188679,0.410416666667,117.738535209
430,0.119240183207,0.124239487613,0.584905660377,0.565277777778,120.523987541
440,0.11232595302,0.114163028048,0.610062893082,0.640972222222,123.350150788
450,0.125087824611,0.122650056439,0.59748427673,0.584722222222,126.141137018
460,0.115934954582,0.118266973117,0.666666666667,0.61875,129.002848856
470,0.134642876696,0.132579217974,0.522012578616,0.536805555556,131.818472975
480,0.124481680509,0.130752857646,0.547169811321,0.547916666667,134.597959236
490,0.112512369936,0.115446567644,0.666666666667,0.640277777778,137.411194876
500,0.111336064286,0.117287202747,0.654088050314,0.588888888889,140.226614452
510,0.109027926419,0.113253460487,0.666666666667,0.634722222222,143.031225594
520,0.111223025369,0.112671425299,0.654088050314,0.624305555556,145.795361786
530,0.10955202464,0.114936044228,0.62893081761,0.598611111111,148.586929906
540,0.109931456026,0.112748488926,0.62893081761,0.60625,151.374856637
550,0.124683976016,0.119093441212,0.477987421384,0.550694444444,154.181082973
560,0.117083715617,0.118651391527,0.622641509434,0.618055555556,157.008251302
570,0.103168788528,0.105010871767,0.704402515723,0.683333333333,159.851479514
580,0.0992492359842,0.107851405359,0.704402515723,0.649305555556,162.70349188
590,0.110809118029,0.106886471473,0.641509433962,0.639583333333,165.510712076
600,0.104569672236,0.113111226876,0.622641509434,0.619444444444,168.317806598
610,0.101884749695,0.104332792724,0.716981132075,0.68125,171.107477723
620,0.100332402766,0.103010802507,0.723270440252,0.682638888889,173.879359321
630,0.0968499095455,0.106310837074,0.716981132075,0.656944444444,176.71224205
640,0.0994467177245,0.104582406097,0.685534591195,0.681944444444,179.451433858
650,0.0923257467641,0.099702799052,0.691823899371,0.704166666667,182.236902218
660,0.0983025159113,0.102711221411,0.723270440252,0.697222222222,184.999298828
670,0.109467456515,0.112056943307,0.572327044025,0.596527777778,187.768422295
680,0.119767258701,0.123460084847,0.578616352201,0.575,190.547461639
690,0.0905681296772,0.104202879375,0.754716981132,0.677777777778,193.290513166
700,0.101163410193,0.106387757326,0.660377358491,0.671527777778,196.055585835
710,0.0930069160192,0.100566518422,0.74213836478,0.710416666667,198.809605133
720,0.0920322530175,0.0983971698537,0.735849056604,0.694444444444,201.541181377
730,0.0985964908037,0.102203685218,0.691823899371,0.683333333333,204.307945859
740,0.0903580729488,0.0974671486509,0.729559748428,0.715972222222,207.167458374
750,0.0912955874355,0.103319947648,0.698113207547,0.684027777778,209.884865968
760,0.0982558777486,0.106679745708,0.729559748428,0.680555555556,212.647400436
770,0.0819289938456,0.0946407012221,0.767295597484,0.723611111111,215.422773384
780,0.0887587050591,0.0957521129822,0.74213836478,0.711111111111,218.145973601
790,0.0867473275307,0.0995480981236,0.74213836478,0.690972222222,220.909427874
800,0.0886882006769,0.099831768977,0.754716981132,0.700694444444,223.757799493
810,0.0900353981295,0.106116383755,0.704402515723,0.66875,226.501522362
820,0.0957291522459,0.10653382249,0.698113207547,0.65625,229.283783427
830,0.0887042982428,0.101021215792,0.716981132075,0.683333333333,232.019685543
840,0.0880391074523,0.09797384021,0.716981132075,0.692361111111,234.875557628
850,0.0851577845945,0.100330855459,0.748427672956,0.708333333333,237.674289906
860,0.0897909966882,0.101468019492,0.748427672956,0.663194444444,240.438893856
870,0.0858117455071,0.101583409877,0.723270440252,0.679166666667,243.163308188
880,0.0887915227633,0.107628244573,0.691823899371,0.647222222222,245.976607628
890,0.0869930791535,0.0985043159623,0.735849056604,0.702083333333,248.758436845
900,0.0863031059282,0.0996137118587,0.74213836478,0.688888888889,251.557157261
910,0.0851816090504,0.0989429611188,0.77358490566,0.702777777778,254.332040971
920,0.0953291413731,0.108368838482,0.685534591195,0.683333333333,257.107008357
930,0.0794301652646,0.101673941403,0.779874213836,0.696527777778,259.913185638
940,0.0851628231456,0.0992210386839,0.735849056604,0.705555555556,262.711544738
950,0.0811570032966,0.0990230274736,0.754716981132,0.6875,265.504673866
960,0.0868411163205,0.100963843765,0.74213836478,0.70625,268.291991777
970,0.0840095335015,0.096533491756,0.735849056604,0.710416666667,271.109815218
980,0.0826575676344,0.100853626207,0.767295597484,0.688194444444,273.949706933
990,0.0829599289634,0.0961420122936,0.761006289308,0.718055555556,276.748993851
1000,0.0814563531939,0.106501087693,0.729559748428,0.658333333333,279.555031669
1010,0.0828463602073,0.103733727145,0.723270440252,0.678472222222,282.374407785
1020,0.0826061751262,0.0987686544292,0.710691823899,0.698611111111,285.148581683
1030,0.0844612149028,0.0959156041917,0.754716981132,0.711111111111,287.852968055
1040,0.0808126790792,0.0987688530195,0.767295597484,0.716666666667,290.620702033
1050,0.0827311149213,0.102474513947,0.74213836478,0.690972222222,293.365355285
1060,0.0832892538975,0.0990822545907,0.735849056604,0.702777777778,296.10507192
1070,0.0802862674861,0.10424778353,0.77358490566,0.6875,298.835164745
1080,0.081584347428,0.101049365007,0.77358490566,0.688888888889,301.565479747
1090,0.0805139457396,0.106391778411,0.74213836478,0.68125,304.291652581
1100,0.077002955716,0.100531665193,0.77358490566,0.703472222222,307.080172748
1110,0.0808468849191,0.102887126198,0.754716981132,0.688194444444,309.804182164
1120,0.0811096389202,0.101335467203,0.748427672956,0.697916666667,312.589245606
1130,0.0798831228863,0.104237925209,0.77358490566,0.675,315.41158985
1140,0.0840731698446,0.102432909202,0.754716981132,0.70625,318.151098414
1150,0.0789990243881,0.101586348935,0.786163522013,0.686805555556,320.89580136
1160,0.0749036270466,0.100198001147,0.811320754717,0.697222222222,323.622811601
1170,0.0799431861238,0.102464515968,0.754716981132,0.689583333333,326.389874882
1180,0.0767204421935,0.101413642133,0.805031446541,0.702083333333,329.1552829
1190,0.0741728543845,0.103652876819,0.792452830189,0.702083333333,332.024610299
1200,0.078991348921,0.108516495324,0.792452830189,0.677777777778,334.757192911
1210,0.078908087857,0.10917910575,0.735849056604,0.651388888889,337.577269862
1220,0.0751014153473,0.10401175953,0.786163522013,0.697222222222,340.364918633
1230,0.0780624191626,0.104387424954,0.779874213836,0.705555555556,343.253568672
1240,0.0751000050752,0.102657795948,0.779874213836,0.7,346.029492093
1250,0.0767098069586,0.102659469633,0.77358490566,0.710416666667,348.801059824
1260,0.078908950588,0.10273890246,0.754716981132,0.692361111111,351.554348793
1270,0.0743149840558,0.101575880761,0.786163522013,0.707638888889,354.364621756
1280,0.0793912141247,0.102967603431,0.779874213836,0.705555555556,357.196943754
1290,0.0764512483226,0.108281094637,0.792452830189,0.672222222222,360.020770458
1300,0.0756981521421,0.104534337714,0.767295597484,0.677777777778,362.789726891
1310,0.0704375887338,0.108260063792,0.811320754717,0.686111111111,365.539138828
1320,0.0719506263853,0.109435929431,0.798742138365,0.681944444444,368.354498451
1330,0.0680453207417,0.105549036468,0.823899371069,0.690277777778,371.142735845
1340,0.0749924838401,0.111433295615,0.761006289308,0.654861111111,373.924434255
1350,0.0701466532749,0.101942966103,0.792452830189,0.702083333333,376.705460047
1360,0.0678655223033,0.104822222194,0.805031446541,0.705555555556,379.475676443
1370,0.0726590176574,0.109249514853,0.805031446541,0.686805555556,382.287688989
1380,0.0753920798038,0.102700174472,0.767295597484,0.673611111111,385.096062709
1390,0.0770240889827,0.10640111667,0.77358490566,0.678472222222,387.891116409
1400,0.0708275981942,0.106403778636,0.817610062893,0.694444444444,390.714533382
1410,0.0762407200419,0.108868093203,0.767295597484,0.685416666667,393.497661035
1420,0.0720560267325,0.10424064649,0.798742138365,0.700694444444,396.221083105
