iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,time
0,0.150886223684,0.145330128938,0.503144654088,0.538194444444,0.001416417
10,0.149676379325,0.144262523778,0.503144654088,0.536805555556,0.011894629
20,0.148340458186,0.142721432996,0.503144654088,0.536805555556,0.019511798
30,0.136392508718,0.13233448131,0.503144654088,0.538888888889,0.027301129
40,0.133664019079,0.130616269101,0.534591194969,0.548611111111,0.03447843
50,0.132299739174,0.128307520981,0.534591194969,0.548611111111,0.041789101
60,0.131975415251,0.127854477925,0.534591194969,0.547222222222,0.048983716
70,0.127506873988,0.121979163285,0.578616352201,0.597916666667,0.056223212
80,0.128414853359,0.122383508131,0.584905660377,0.59375,0.063499578
90,0.125201380067,0.121252778561,0.603773584906,0.615277777778,0.070568196
100,0.125038270381,0.121050681161,0.603773584906,0.614583333333,0.0777836489999
110,0.123275977928,0.119740981499,0.603773584906,0.615277777778,0.085557911
120,0.123088195823,0.121009264304,0.578616352201,0.600694444444,0.092812478
130,0.118952333046,0.117907925391,0.622641509434,0.618055555556,0.100020559
140,0.11774027615,0.118180024315,0.635220125786,0.625,0.107284423
150,0.116926086192,0.116799597101,0.616352201258,0.629861111111,0.114536104
160,0.114959949919,0.11723682159,0.62893081761,0.619444444444,0.122034971
170,0.114605699679,0.116885169969,0.622641509434,0.620138888889,0.130038141
180,0.113394751936,0.116674041746,0.622641509434,0.618055555556,0.138297472
190,0.109995084564,0.115618501569,0.647798742138,0.625694444444,0.146434973
200,0.109768486532,0.115601755447,0.654088050314,0.636805555556,0.154576963
210,0.110000753582,0.117204235434,0.647798742138,0.633333333333,0.162606101
220,0.108730641761,0.115552758619,0.660377358491,0.630555555556,0.170772458
230,0.107733204765,0.11526172594,0.672955974843,0.6375,0.178741004
240,0.108204010027,0.115603190933,0.666666666667,0.630555555556,0.187018286
250,0.106669074892,0.11484601893,0.691823899371,0.639583333333,0.195233695
260,0.105415408929,0.112980120155,0.685534591195,0.640277777778,0.203415118
270,0.104801301059,0.112887525574,0.679245283019,0.644444444444,0.211560636
280,0.104693271685,0.112870509381,0.679245283019,0.645833333333,0.219737574
290,0.104984119173,0.112875862162,0.679245283019,0.648611111111,0.227801016
300,0.103603773392,0.112460393891,0.691823899371,0.645833333333,0.235904533
310,0.103307085256,0.113133436288,0.685534591195,0.640277777778,0.243995229
320,0.103296591403,0.112872861147,0.685534591195,0.642361111111,0.252107082
330,0.101759919164,0.111659038441,0.691823899371,0.658333333333,0.260212523
340,0.101944818551,0.111663261741,0.704402515723,0.65625,0.2682718
350,0.101678265394,0.111745469297,0.698113207547,0.657638888889,0.276409303
360,0.101211122523,0.112103754757,0.698113207547,0.651388888889,0.284531416
370,0.101587921515,0.11221001857,0.704402515723,0.650694444444,0.292695849
380,0.100872179992,0.11078211795,0.710691823899,0.65625,0.300816681
390,0.100376904483,0.111713066111,0.704402515723,0.649305555556,0.308959316
400,0.102064040144,0.113396454373,0.691823899371,0.647916666667,0.317143946
410,0.0994744099142,0.111037973201,0.704402515723,0.656944444444,0.325244899
420,0.0994630521774,0.111100322491,0.704402515723,0.656944444444,0.333352585
430,0.0992028661178,0.111340267283,0.710691823899,0.659027777778,0.341444883
440,0.0985881196897,0.110320731213,0.716981132075,0.666666666667,0.349465047
450,0.0987591667375,0.110626175664,0.698113207547,0.660416666667,0.357591329
460,0.0977441982942,0.109903124618,0.716981132075,0.663194444444,0.365726911
470,0.100081112143,0.111174103291,0.716981132075,0.659027777778,0.373758617
480,0.0967044543726,0.108623234301,0.723270440252,0.66875,0.38189163
490,0.0958721276767,0.108223339092,0.723270440252,0.671527777778,0.389993547
500,0.0948801348096,0.107826479533,0.723270440252,0.670833333333,0.398167599
510,0.0945322845464,0.107417007564,0.716981132075,0.672222222222,0.406263424
520,0.0941105172714,0.107312675594,0.723270440252,0.669444444444,0.414329111
530,0.0938676809002,0.107045487537,0.723270440252,0.675,0.422398966
540,0.092884706091,0.105962294748,0.716981132075,0.676388888889,0.430453114
550,0.0927079283788,0.106544535167,0.716981132075,0.671527777778,0.438561119
560,0.0907185899834,0.105501141749,0.74213836478,0.676388888889,0.451290593
570,0.0903035844243,0.105536915029,0.74213836478,0.672222222222,0.459959651
580,0.089540428071,0.104793931424,0.754716981132,0.675694444444,0.468286308
590,0.0890988775172,0.104986798869,0.748427672956,0.675,0.476499152
600,0.089131628085,0.105236801801,0.754716981132,0.667361111111,0.484939945
610,0.0912435032631,0.106232962281,0.716981132075,0.667361111111,0.494794589
620,0.0887262914618,0.104759480274,0.754716981132,0.675694444444,0.502904841
630,0.0885765683881,0.1051449407,0.754716981132,0.670833333333,0.510979183
640,0.0884193727826,0.105471143724,0.767295597484,0.670138888889,0.519107389
650,0.0879991735616,0.105292426738,0.767295597484,0.670138888889,0.527219244
660,0.0880315123542,0.105281406445,0.767295597484,0.670138888889,0.535305128
670,0.0878898822516,0.105122484361,0.767295597484,0.669444444444,0.543390051
680,0.088011807119,0.105237061361,0.77358490566,0.673611111111,0.551463113
690,0.0872204441314,0.105002097278,0.767295597484,0.675694444444,0.559552206
700,0.0870154981428,0.105149843117,0.761006289308,0.673611111111,0.567690666
710,0.0867280973816,0.105444909392,0.754716981132,0.681944444444,0.575943263
720,0.0864450924816,0.105884407539,0.754716981132,0.677083333333,0.584046138
730,0.0861163019678,0.10564065895,0.761006289308,0.68125,0.592227882
740,0.0857294202393,0.105400201649,0.754716981132,0.679861111111,0.600354484
750,0.08547518337,0.106103749382,0.767295597484,0.675,0.608653568
760,0.0852016493671,0.105652739427,0.761006289308,0.677777777778,0.616948805
770,0.0852335331395,0.105673294609,0.761006289308,0.678472222222,0.625073802
780,0.0844081558083,0.104382397739,0.77358490566,0.677083333333,0.633228296
790,0.0846850899686,0.102813201902,0.754716981132,0.700694444444,0.641375737
800,0.0839105998069,0.104170519483,0.77358490566,0.682638888889,0.649480538
810,0.0839237920104,0.104599481445,0.761006289308,0.678472222222,0.657581493
820,0.0840434163463,0.10455819633,0.754716981132,0.680555555556,0.665745927
830,0.0832342516257,0.104533947382,0.779874213836,0.675,0.677896074
840,0.0829879345245,0.103541560061,0.767295597484,0.689583333333,0.686216958
850,0.0830601256357,0.103441322439,0.761006289308,0.686805555556,0.694516684
860,0.0829963929865,0.103452115428,0.761006289308,0.686805555556,0.702834044
870,0.0828995384397,0.103342635011,0.761006289308,0.688888888889,0.711567545
880,0.0835157239843,0.103131858781,0.748427672956,0.688194444444,0.719763396
890,0.0828040007924,0.103376472386,0.761006289308,0.692361111111,0.7287226
900,0.0823885838564,0.103462368142,0.767295597484,0.686805555556,0.736907551
910,0.0821465937626,0.103338252374,0.77358490566,0.686805555556,0.745157584
920,0.0816968701076,0.103420145618,0.77358490566,0.684027777778,0.753323622
930,0.0818045142144,0.103030041276,0.779874213836,0.682638888889,0.761558587
940,0.0813284168325,0.102943635083,0.767295597484,0.68125,0.769797079
950,0.0812979599019,0.103363986552,0.77358490566,0.677777777778,0.777898673
960,0.08119546132,0.104102790961,0.792452830189,0.680555555556,0.786162812
970,0.0807545396879,0.103109413274,0.792452830189,0.681944444444,0.794370527
980,0.0804672031202,0.102851016192,0.792452830189,0.681944444444,0.802628256
990,0.0808383110982,0.103412706816,0.792452830189,0.674305555556,0.810677591
1000,0.0803772720652,0.103000620662,0.798742138365,0.684027777778,0.81883401
1010,0.080147001847,0.10292733543,0.792452830189,0.684027777778,0.830590782
1020,0.0800215955711,0.102522507282,0.786163522013,0.688888888889,0.840051728
1030,0.0797172962143,0.102891503443,0.786163522013,0.6875,0.848374857
1040,0.07930409743,0.102287636682,0.779874213836,0.688888888889,0.858003157
1050,0.0793148963302,0.1019820861,0.779874213836,0.689583333333,0.866316988
1060,0.0796611256315,0.102752576139,0.786163522013,0.689583333333,0.874581447
1070,0.0789241291948,0.10190149897,0.77358490566,0.694444444444,0.882727285
1080,0.0785214058906,0.101632735865,0.786163522013,0.696527777778,0.890816695
1090,0.0783608870061,0.101604261985,0.779874213836,0.690972222222,0.898917009
1100,0.0780775312656,0.101588823147,0.779874213836,0.690972222222,0.907008344
1110,0.0781569275467,0.101722929977,0.786163522013,0.6875,0.915110258
1120,0.0780184381167,0.10215319711,0.779874213836,0.689583333333,0.923240708
1130,0.0778067055484,0.102734687077,0.786163522013,0.690972222222,0.93133012
1140,0.0776769761865,0.102898016454,0.792452830189,0.688194444444,0.939719935
1150,0.0776098575092,0.102966832565,0.786163522013,0.689583333333,0.948300187
1160,0.0775073393816,0.102884367536,0.792452830189,0.686805555556,0.956340548
1170,0.0774657633281,0.102982730747,0.792452830189,0.686805555556,0.9647387
1180,0.0774452896076,0.102264562176,0.786163522013,0.691666666667,0.973498169
1190,0.0772008609857,0.103087225342,0.786163522013,0.693055555556,0.981654906
1200,0.0780945460894,0.10392103505,0.77358490566,0.686805555556,0.990972542
1210,0.076687932168,0.102689539434,0.786163522013,0.684027777778,1.000356862
1220,0.0764188764611,0.10300018052,0.798742138365,0.68125,1.009697902
1230,0.0761826224081,0.103818266777,0.798742138365,0.682638888889,1.019045994
1240,0.0761349289658,0.103860608081,0.798742138365,0.682638888889,1.028139849
1250,0.0763212911128,0.104053391779,0.779874213836,0.677777777778,1.03726288
1260,0.0756180024314,0.103214843822,0.792452830189,0.682638888889,1.045877438
1270,0.0754837375795,0.103729853814,0.798742138365,0.690972222222,1.054629854
1280,0.0753019279757,0.103505358488,0.798742138365,0.689583333333,1.063254029
1290,0.0755985554693,0.102828203458,0.798742138365,0.694444444444,1.071266816
1300,0.0752295828361,0.103601876224,0.798742138365,0.690972222222,1.079431569
1310,0.0751651571273,0.103792940427,0.798742138365,0.690972222222,1.087902176
1320,0.0749615174226,0.103632669569,0.805031446541,0.6875,1.099909977
1330,0.0750480613239,0.103610628918,0.805031446541,0.690972222222,1.10792597
1340,0.0747288438824,0.10394100717,0.817610062893,0.6875,1.116053211
1350,0.0750874772004,0.105482037505,0.779874213836,0.686111111111,1.124042595
1360,0.0747246198106,0.104532298186,0.811320754717,0.680555555556,1.132017233
1370,0.0738404262588,0.104614889826,0.817610062893,0.683333333333,1.140104079
1380,0.0737596502208,0.104284764312,0.817610062893,0.684027777778,1.148137389
1390,0.0736952325434,0.10384945769,0.811320754717,0.686111111111,1.156131903
1400,0.0733736788373,0.103897259435,0.805031446541,0.688194444444,1.164121609
1410,0.0733617981349,0.103871130743,0.811320754717,0.6875,1.172109391
1420,0.0732073086462,0.104177481032,0.805031446541,0.685416666667,1.180087876
1430,0.0733641580658,0.104611041751,0.798742138365,0.682638888889,1.188084953
1440,0.0742068881758,0.105453597476,0.792452830189,0.675,1.196055423
1450,0.0731265279533,0.103672264582,0.823899371069,0.685416666667,1.204041279
1460,0.0726136014008,0.103753113032,0.811320754717,0.684027777778,1.212005014
1470,0.0724234654033,0.103459758243,0.798742138365,0.679861111111,1.21999504
1480,0.0721334501833,0.103314661227,0.786163522013,0.681944444444,1.228000137
1490,0.0719821873227,0.103381037559,0.792452830189,0.684027777778,1.236001062
1500,0.0719376784713,0.103341662665,0.792452830189,0.682638888889,1.243989165
1510,0.0718515154363,0.103251754946,0.792452830189,0.682638888889,1.252102623
1520,0.0718922387011,0.102671339212,0.792452830189,0.686805555556,1.260101305
1530,0.0713551881058,0.102541048422,0.798742138365,0.682638888889,1.269518966
1540,0.0712281459887,0.10215350996,0.798742138365,0.684027777778,1.277508992
1550,0.0717253290787,0.10239267069,0.811320754717,0.681944444444,1.285510879
1560,0.0712440219361,0.10193691714,0.805031446541,0.686111111111,1.293509879
1570,0.0711974459383,0.10218205158,0.805031446541,0.686111111111,1.301705731
1580,0.0714935471943,0.101600027502,0.817610062893,0.682638888889,1.309838425
1590,0.0704058696178,0.100342249764,0.823899371069,0.690972222222,1.318071147
1600,0.0704453506522,0.100088068292,0.823899371069,0.692361111111,1.326320217
1610,0.0701238509722,0.100213035263,0.823899371069,0.697222222222,1.334526008
1620,0.0699964674818,0.100124735678,0.830188679245,0.694444444444,1.342749428
1630,0.0713191248538,0.102233521698,0.817610062893,0.677777777778,1.350922197
1640,0.0694581297678,0.100555983253,0.823899371069,0.689583333333,1.358817323
1650,0.0689957655429,0.101468832827,0.836477987421,0.6875,1.367071201
1660,0.0687801479398,0.100777709687,0.830188679245,0.69375,1.375343033
1670,0.0688018723013,0.100741908313,0.830188679245,0.693055555556,1.383284327
1680,0.0685602035689,0.100939268881,0.836477987421,0.686805555556,1.391326292
1690,0.068484111301,0.101130817574,0.836477987421,0.6875,1.39987769
1700,0.0688499823062,0.0987521615932,0.836477987421,0.701388888889,1.408255963
1710,0.0680631741086,0.101210397225,0.842767295597,0.684722222222,1.416543828
1720,0.0676864488617,0.101621247821,0.842767295597,0.684027777778,1.424841952
1730,0.0676222476668,0.1016291668,0.842767295597,0.685416666667,1.433117953
1740,0.0675697578208,0.101620060587,0.842767295597,0.685416666667,1.440974929
1750,0.067554656424,0.10173825818,0.836477987421,0.682638888889,1.449467979
1760,0.067372703045,0.101840437342,0.842767295597,0.683333333333,1.457457364
1770,0.0670119064526,0.101537060556,0.830188679245,0.683333333333,1.465427833
1780,0.0669980228574,0.101566494947,0.830188679245,0.686805555556,1.473651258
1790,0.0670041537755,0.101070858055,0.823899371069,0.681944444444,1.481943288
1800,0.0667694009397,0.101076268713,0.830188679245,0.682638888889,1.490188193
1810,0.0666279630338,0.101294031424,0.823899371069,0.686111111111,1.499979678
1820,0.0664456184507,0.102724208358,0.823899371069,0.681944444444,1.507843068
1830,0.0661189357869,0.101937900467,0.830188679245,0.684027777778,1.515960694
