iterations,fitness,time,fevals
0,11080.0,1.2824e-05,11
10,11657.0,3.0778e-05,21
20,11881.0,4.4885e-05,31
30,12475.0,6.2838e-05,41
40,12884.0,8.04709999999e-05,51
50,13033.0,9.48979999999e-05,61
60,13278.0,0.000111249,71
70,13495.0,0.000125355,81
80,13497.0,0.000141064,91
90,13893.0,0.000159338,101
100,14260.0,0.000175368,111
110,14472.0,0.000188833,121
120,14735.0,0.000204542,131
130,14822.0,0.000217366,141
140,14918.0,0.000231152,151
150,14993.0,0.000244297,161
160,15314.0,0.000257121,171
170,15708.0,0.000269625,181
180,15783.0,0.000287258,191
190,15857.0,0.000300082,201
200,16135.0,0.000317395,211
210,16408.0,0.00033054,221
220,16590.0,0.000343365,231
230,16590.0,0.000362281,241
240,16792.0,0.000376067,251
250,16839.0,0.000390494,261
260,17099.0,0.000405562,271
270,17099.0,0.000421271,281
280,17099.0,0.00043666,291
290,17099.0,0.000449163,301
300,17099.0,0.000462307,311
310,17227.0,0.000482826,321
320,17227.0,0.000496612,331
330,17253.0,0.000509436,341
340,17253.0,0.00052258,351
350,17343.0,0.000535724,361
360,17343.0,0.000551113,371
370,17343.0,0.000571631,381
380,17343.0,0.000587341,391
390,17343.0,0.000601127,401
400,17343.0,0.000616196,411
410,17437.0,0.000630623,421
420,17437.0,0.00064537,431
430,17437.0,0.000659477,441
440,17437.0,0.000673583,451
450,17455.0,0.000692178,461
460,17455.0,0.000708529,471
470,17519.0,0.000721353,481
480,17519.0,0.000734498,491
490,17519.0,0.000748925,501
500,17519.0,0.000763032,511
510,17519.0,0.000775215,521
520,17519.0,0.000790604,531
530,17519.0,0.000816252,541
540,17519.0,0.000834206,551
550,17581.0,0.00084703,561
560,17581.0,0.000865625,571
570,17581.0,0.000880693,581
580,17581.0,0.000901532,591
590,17581.0,0.000914356,601
600,17581.0,0.000928462,611
610,17581.0,0.000941606,621
620,17581.0,0.000955072,631
630,17581.0,0.00096982,641
640,17581.0,0.000983285,651
650,17581.0,0.000995788,661
660,17581.0,0.001008292,671
670,17581.0,0.001021116,681
680,17607.0,0.001034902,691
690,17607.0,0.001047406,701
700,17607.0,0.001060551,711
710,17607.0,0.001073375,721
720,17607.0,0.001086199,731
730,17607.0,0.001099344,741
740,17607.0,0.001112489,751
750,17607.0,0.00112884,761
760,17607.0,0.001142946,771
770,17607.0,0.00115577,781
780,17683.0,0.001168914,791
790,17683.0,0.001181417,801
800,17683.0,0.001193921,811
810,17683.0,0.001207066,821
820,17683.0,0.00121989,831
830,17683.0,0.001232714,841
840,17683.0,0.001246821,851
850,17683.0,0.001259966,861
860,17683.0,0.001274073,871
870,17683.0,0.001286897,881
880,17683.0,0.001299721,891
890,17683.0,0.001313187,901
900,17683.0,0.001327294,911
910,17683.0,0.00134076,921
920,17683.0,0.001357111,931
930,17683.0,0.001373782,941
940,17683.0,0.001387247,951
950,17683.0,0.001399751,961
960,17683.0,0.001412896,971
970,17683.0,0.001427644,981
980,17683.0,0.001440468,991
990,17683.0,0.001452972,1001
1000,17683.0,0.001465796,1011
