iterations,fitness,time,fevals
0,2875.91217905,0.001634425,2582
10,2922.17870869,0.003280712,4794
20,3068.21638981,0.004893977,6984
30,3156.41845914,0.006480953,9167
40,3158.02609986,0.008058952,11364
50,3355.91542298,0.009670294,13553
60,3345.39907892,0.011256309,15737
70,3361.10211284,0.012858033,17917
80,3339.81857717,0.014497588,20099
90,3344.59656243,0.016113419,22285
100,3332.82574999,0.017682762,24478
110,3387.37758436,0.019293463,26656
120,3408.27274507,0.020925644,28855
130,3412.39437191,0.022572573,31035
140,3398.22945986,0.024193533,33240
150,3412.55263132,0.025796218,35437
160,3428.57577017,0.027393133,37633
170,3458.87031541,0.02900704,39826
180,3403.62969465,0.030648519,42017
190,3446.77281322,0.032228442,44206
200,3437.83481596,0.033825678,46383
210,3426.0826684,0.035285696,48572
220,3448.70819805,0.036738661,50761
230,3484.09634538,0.038191946,52946
240,3507.17917418,0.039664789,55135
250,3498.07593781,0.04111583,57333
260,3489.25262568,0.042566551,59521
270,3531.02546762,0.044019837,61712
280,3497.3797145,0.045511595,63903
290,3475.52067656,0.047102098,66109
300,3521.21099004,0.048684906,68296
310,3506.22317807,0.050257776,70498
320,3516.89137819,0.051832249,72681
330,3551.14493931,0.053412493,74875
340,3530.91230432,0.055001073,77064
350,3526.46014601,0.05659382,79258
360,3512.50553084,0.058203879,81450
370,3548.89143376,0.059800794,83638
380,3540.31736271,0.061373023,85813
390,3505.14189085,0.062991419,87994
400,3528.14341228,0.064593785,90188
410,3566.1827814,0.066183005,92375
420,3552.01454966,0.067764532,94568
430,3525.92044179,0.069354073,96767
440,3534.77686901,0.070944255,98965
450,3581.43157671,0.07253059,101151
460,3507.13475986,0.074376292,103344
470,3507.47491541,0.075960383,105529
480,3517.70293287,0.077539024,107725
490,3529.7857443,0.079239172,109917
500,3512.63801548,0.08083256,112105
510,3502.18138999,0.082444864,114290
520,3487.19123453,0.084033443,116482
530,3445.67580243,0.085637411,118674
540,3490.09828108,0.087246188,120869
550,3480.98899642,0.088839896,123056
560,3567.46343787,0.090392889,125236
570,3500.97712798,0.091997499,127430
580,3517.80503518,0.094266394,129618
590,3542.62698857,0.095865553,131802
600,3568.42711857,0.097465675,133982
610,3564.72659981,0.099058743,136169
620,3561.10715775,0.100683871,138349
630,3541.48534931,0.10227213,140537
640,3549.90129803,0.103903349,142734
650,3549.70653923,0.105485196,144913
660,3536.78607937,0.10707634,147098
670,3549.47289307,0.10869217,149280
680,3548.69077197,0.11033461,151475
690,3561.48140674,0.11191293,153678
700,3511.42534298,0.113500869,155860
710,3562.28481897,0.115121188,158060
720,3535.83854958,0.116703996,160264
730,3574.52298469,0.118290973,162464
740,3565.47865308,0.11988372,164657
750,3515.96235918,0.121513015,166846
760,3541.14375224,0.123144555,169037
770,3535.12705787,0.124811682,171222
780,3534.21269664,0.126450916,173413
790,3580.62461313,0.128076685,175597
800,3561.61281154,0.129675523,177787
810,3524.20839485,0.131293918,179976
820,3552.62856494,0.132879292,182158
830,3523.8439257,0.134422667,184350
840,3516.25855742,0.136040421,186531
850,3509.94448236,0.137638298,188716
860,3526.08299178,0.139229122,190897
870,3524.43721491,0.140823793,193080
880,3531.2585054,0.142420387,195260
890,3497.20726163,0.143980754,197448
900,3520.20555246,0.145581516,199651
910,3522.23369342,0.147187729,201851
920,3547.514215,0.148774705,204037
930,3546.56461638,0.1503713,206233
940,3491.85968356,0.151968215,208416
950,3518.83161276,0.153562244,210602
960,3522.03966251,0.155119404,212793
970,3531.34516321,0.15673844,214976
980,3487.8522697,0.158323814,217171
990,3532.63172941,0.159906623,219367
1000,3553.88746846,0.161515721,221556
