iterations,fitness,time,fevals
0,56.0,1.2824e-05,11
10,59.0,2.661e-05,21
20,63.0,5.4502e-05,31
30,64.0,6.7646e-05,41
40,64.0,8.2714e-05,51
50,66.0,9.8424e-05,61
60,67.0,0.000115096,71
70,68.0,0.000131767,81
80,69.0,0.000150362,91
90,72.0,0.000164468,101
100,74.0,0.000179857,111
110,76.0,0.000197169,121
120,77.0,0.000214482,131
130,78.0,0.000231153,141
140,79.0,0.000248466,151
150,80.0,0.000261931,161
160,81.0,0.000275396,171
170,82.0,0.000289182,181
180,83.0,0.000303289,191
190,84.0,0.000316754,201
200,84.0,0.000332143,211
210,84.0,0.000348173,221
220,84.0,0.000363241,231
230,86.0,0.000377989,241
240,87.0,0.000391775,251
250,88.0,0.00040524,261
260,88.0,0.000418384,271
270,89.0,0.00043185,281
280,89.0,0.000446598,291
290,89.0,0.000459742,301
300,90.0,0.000473528,311
310,90.0,0.000486994,321
320,91.0,0.000500139,331
330,92.0,0.000513925,341
340,92.0,0.000529955,351
350,93.0,0.000543741,361
360,94.0,0.000556886,371
370,94.0,0.000573557,381
380,96.0,0.000587022,391
390,97.0,0.000599525,401
400,97.0,0.000631585,411
410,97.0,0.000644088,421
420,98.0,0.000660759,431
430,98.0,0.000674545,441
440,98.0,0.000688331,451
450,98.0,0.000701476,461
460,98.0,0.00071398,471
470,98.0,0.000726804,481
480,98.0,0.000739307,491
490,98.0,0.00075149,501
500,98.0,0.000765597,511
510,98.0,0.000778421,521
520,98.0,0.000791246,531
530,100.0,0.000807597,541
540,100.0,0.000820742,551
550,100.0,0.000832604,561
560,100.0,0.000864023,571
570,100.0,0.000889991,581
580,100.0,0.000912433,591
590,100.0,0.00092654,601
600,100.0,0.000939364,611
610,100.0,0.000951547,621
620,100.0,0.000965332,631
630,100.0,0.000979438,641
640,100.0,0.000991621,651
650,100.0,0.001005407,661
660,100.0,0.001018552,671
670,100.0,0.001032338,681
680,100.0,0.001044521,691
690,100.0,0.001058307,701
700,100.0,0.001072734,711
710,100.0,0.001085238,721
720,100.0,0.001097741,731
730,100.0,0.001110565,741
740,100.0,0.001123389,751
750,100.0,0.001135892,761
760,100.0,0.001151922,771
770,100.0,0.00116699,781
780,100.0,0.00118334,791
790,100.0,0.001195844,801
800,100.0,0.001208348,811
810,100.0,0.001220851,821
820,100.0,0.001233034,831
830,100.0,0.001252911,841
840,100.0,0.001265735,851
850,100.0,0.001280483,861
860,100.0,0.001314147,871
870,100.0,0.001330498,881
880,100.0,0.001346208,891
890,100.0,0.001361918,901
900,100.0,0.001374101,911
910,100.0,0.001390772,921
920,100.0,0.001407443,931
930,100.0,0.00142187,941
940,100.0,0.001433732,951
950,100.0,0.001446876,961
960,100.0,0.001458738,971
970,100.0,0.0014706,981
980,100.0,0.001488875,991
990,100.0,0.001501058,1001
1000,100.0,0.001513882,1011
1010,100.0,0.001538889,1021
1020,100.0,0.001551393,1031
1030,100.0,0.001566782,1041
1040,100.0,0.001594353,1051
1050,100.0,0.001606536,1061
1060,100.0,0.001623208,1071
1070,100.0,0.001644367,1081
1080,100.0,0.001659435,1091
1090,100.0,0.001675465,1101
1100,100.0,0.001691174,1111
1110,100.0,0.001706562,1121
1120,100.0,0.001721631,1131
1130,100.0,0.001759783,1141
1140,100.0,0.001775814,1151
1150,100.0,0.001790882,1161
1160,100.0,0.00180595,1171
1170,100.0,0.001845705,1181
1180,100.0,0.001864299,1191
1190,100.0,0.001881932,1201
1200,100.0,0.001906938,1211
1210,100.0,0.001922647,1221
1220,100.0,0.001949577,1231
1230,100.0,0.001964325,1241
1240,100.0,0.001991255,1251
1250,100.0,0.002008247,1261
1260,100.0,0.002023315,1271
1270,100.0,0.002037421,1281
1280,100.0,0.002051527,1291
1290,100.0,0.002066275,1301
1300,100.0,0.002081984,1311
1310,100.0,0.002096411,1321
1320,100.0,0.002110838,1331
1330,100.0,0.002125906,1341
1340,100.0,0.002143219,1351
1350,100.0,0.002157646,1361
1360,100.0,0.002177524,1371
1370,100.0,0.002192271,1381
1380,100.0,0.002208622,1391
1390,100.0,0.002223049,1401
1400,100.0,0.002237476,1411
1410,100.0,0.002254468,1421
1420,100.0,0.002269537,1431
1430,100.0,0.002285887,1441
1440,100.0,0.002301917,1451
1450,100.0,0.002316985,1461
1460,100.0,0.002330771,1471
1470,100.0,0.00234584,1481
1480,100.0,0.002361229,1491
1490,100.0,0.002375977,1501
1500,100.0,0.002390724,1511
