iterations,fitness,time,fevals
0,51.0,5.44999999996e-06,11
10,52.0,1.1542e-05,21
20,52.0,1.7313e-05,31
30,53.0,2.34039999999e-05,41
40,54.0,3.01359999998e-05,51
50,55.0,5.41809999999e-05,61
60,55.0,5.96309999998e-05,71
70,58.0,6.57219999998e-05,81
80,60.0,7.11729999997e-05,91
90,62.0,7.63019999996e-05,101
100,66.0,8.20719999997e-05,111
110,67.0,8.78419999996e-05,121
120,69.0,9.29709999996e-05,131
130,69.0,9.84209999996e-05,141
140,70.0,0.00010323,151
150,72.0,0.000109001,161
160,75.0,0.000115093,171
170,75.0,0.000120543,181
180,75.0,0.000125031999999,191
190,77.0,0.000130482,201
200,79.0,0.000135932,211
210,79.0,0.000144267,221
220,80.0,0.000149717,231
230,80.0,0.000154526,241
240,81.0,0.000161258,251
250,83.0,0.000166067,261
260,83.0,0.000170876,271
270,84.0,0.000176006,281
280,84.0,0.000181776,291
290,84.0,0.000191395,301
300,86.0,0.000197166,311
310,88.0,0.000202615999999,321
320,91.0,0.000208065999999,331
330,91.0,0.000213195999999,341
340,91.0,0.000218325999999,351
350,92.0,0.000223454999999,361
360,92.0,0.000230828999999,371
370,93.0,0.000235958999999,381
380,93.0,0.000242050999999,391
390,93.0,0.000246859999999,401
400,93.0,0.000251988999999,411
410,93.0,0.000257118999999,421
420,93.0,0.000261927999999,431
430,95.0,0.000267698999999,441
440,95.0,0.000273149999999,451
450,96.0,0.000278279999999,461
460,96.0,0.000283729999999,471
470,97.0,0.000291423999999,481
480,97.0,0.000296232999999,491
490,97.0,0.000301361999999,501
500,97.0,0.000306490999999,511
510,98.0,0.000310978999999,521
520,98.0,0.000315466999999,531
530,98.0,0.000320276,541
540,98.0,0.000325085,551
550,98.0,0.000330215,561
560,98.0,0.000335024,571
570,98.0,0.000339833,581
580,98.0,0.000344642,591
590,98.0,0.000349130999999,601
600,98.0,0.000353619,611
610,98.0,0.00035907,621
620,98.0,0.000363879,631
630,98.0,0.000368688,641
640,98.0,0.000373497,651
650,98.0,0.000378627,661
660,98.0,0.000383436,671
670,98.0,0.000388245,681
680,98.0,0.000393375,691
690,98.0,0.00040107,701
700,98.0,0.000406521,711
710,98.0,0.000411651,721
720,98.0,0.000417421,731
730,99.0,0.00042223,741
740,99.0,0.00042736,751
750,99.0,0.00043249,761
760,99.0,0.00043794,771
770,99.0,0.000442429,781
780,99.0,0.00044788,791
790,99.0,0.00045301,801
800,99.0,0.000457819,811
810,99.0,0.000462949,821
820,99.0,0.000467758,831
830,100.0,0.000472888,841
840,100.0,0.000478017,851
850,100.0,0.000483147,861
860,100.0,0.000487956,871
870,100.0,0.000492765,881
880,100.0,0.000497574,891
890,100.0,0.000502704,901
900,100.0,0.000507513,911
910,100.0,0.000512322,921
920,100.0,0.000516811,931
930,100.0,0.000522261999999,941
940,100.0,0.000527070999999,951
950,100.0,0.000543422,961
960,100.0,0.000548872,971
970,100.0,0.000557207,981
980,100.0,0.000562657,991
990,100.0,0.000567145,1001
1000,100.0,0.000571954,1011
1010,100.0,0.000576763,1021
1020,100.0,0.000582533,1031
1030,100.0,0.000587342,1041
1040,100.0,0.000595677,1051
1050,100.0,0.000600806,1061
1060,100.0,0.000605295,1071
1070,100.0,0.000611066,1081
1080,100.0,0.000616196,1091
1090,100.0,0.000620685,1101
1100,100.0,0.000625494,1111
1110,100.0,0.000630303,1121
1120,100.0,0.000635753,1131
1130,100.0,0.000640882,1141
1140,100.0,0.000646332,1151
1150,100.0,0.000651462,1161
1160,100.0,0.000656591,1171
1170,100.0,0.000664927,1181
1180,100.0,0.000670698,1191
1190,100.0,0.000675827,1201
1200,100.0,0.000680315,1211
1210,100.0,0.000685124,1221
1220,100.0,0.000690574,1231
1230,100.0,0.000695703,1241
1240,100.0,0.000700832,1251
1250,100.0,0.000705641,1261
1260,100.0,0.000710771,1271
1270,100.0,0.000715901,1281
1280,100.0,0.00072071,1291
1290,100.0,0.000725839,1301
1300,100.0,0.000730969,1311
1310,100.0,0.000736099,1321
1320,100.0,0.000740908,1331
1330,100.0,0.000745717,1341
1340,100.0,0.000750526,1351
1350,100.0,0.000755655,1361
1360,100.0,0.000760143,1371
1370,100.0,0.000767517,1381
1380,100.0,0.000773288,1391
1390,100.0,0.000778417,1401
1400,100.0,0.000782905,1411
1410,100.0,0.000787715,1421
1420,100.0,0.000792524,1431
1430,100.0,0.000798295,1441
1440,100.0,0.000809516,1451
1450,100.0,0.000814646,1461
1460,100.0,0.000820097,1471
1470,100.0,0.000825868,1481
1480,100.0,0.000830677,1491
1490,100.0,0.000835806,1501
1500,100.0,0.000841577,1511
