iterations,fitness,time,fevals
0,65.0,0.00526235,50
1,71.0,0.010454168,150
2,69.0,0.01568061,250
3,73.0,0.020828185,350
4,75.0,0.025717996,450
5,76.0,0.030552984,550
6,79.0,0.035108088,650
7,79.0,0.039587529,750
8,83.0,0.043704691,850
9,82.0,0.047605127,950
10,81.0,0.051239142,1050
11,83.0,0.05514054,1150
12,83.0,0.058813028,1250
13,83.0,0.062333872,1350
14,83.0,0.065886455,1450
15,82.0,0.069451862,1550
16,84.0,0.072999315,1650
17,84.0,0.076468542,1750
18,85.0,0.080810765,1850
19,85.0,0.08559638,1950
20,85.0,0.089427565,2050
21,85.0,0.093015734,2150
22,85.0,0.096548119,2250
23,84.0,0.099963164,2350
24,84.0,0.103238427,2450
25,84.0,0.10678011,2550
26,85.0,0.110161812,2650
27,85.0,0.113793263,2750
28,84.0,0.117854319,2850
29,85.0,0.121461404,2950
30,84.0,0.124827718,3050
31,85.0,0.128130231,3150
32,85.0,0.131788933,3250
33,86.0,0.135231229,3350
34,85.0,0.138530217,3450
35,84.0,0.141728215,3550
36,84.0,0.145102544,3650
37,85.0,0.148483606,3750
38,84.0,0.151746045,3850
39,84.0,0.154661273,3950
40,84.0,0.159886433,4050
41,84.0,0.163219725,4150
42,85.0,0.166310963,4250
43,84.0,0.169262098,4350
44,84.0,0.172249461,4450
45,85.0,0.175585638,4550
46,84.0,0.178883343,4650
47,84.0,0.182052486,4750
48,84.0,0.18500843,4850
49,84.0,0.188141987,4950
