iterations,fitness,time,fevals
0,69.0,0.040461807,50
1,67.0,0.053493608,150
2,71.0,0.068083211,250
3,69.0,0.079236288,350
4,73.0,0.092445702,450
5,76.0,0.106333188,550
6,74.0,0.120733316,650
7,77.0,0.132359602,750
8,79.0,0.143219009,850
9,80.0,0.153210228,950
10,84.0,0.164596703,1050
11,84.0,0.173420934,1150
12,86.0,0.181664235,1250
13,86.0,0.189051851,1350
14,86.0,0.195830965,1450
15,87.0,0.203136507,1550
16,88.0,0.209549494,1650
17,89.0,0.217536634,1750
18,88.0,0.222481268,1850
19,89.0,0.227331966,1950
20,90.0,0.231943816,2050
21,89.0,0.236634213,2150
22,90.0,0.2418629,2250
23,89.0,0.246300984,2350
24,90.0,0.250614674,2450
25,90.0,0.25514477,2550
26,90.0,0.259805351,2650
27,90.0,0.264684261,2750
28,90.0,0.269666405,2850
29,90.0,0.2757527,2950
30,91.0,0.281223441,3050
31,90.0,0.286249829,3150
32,90.0,0.291250889,3250
33,90.0,0.296518368,3350
34,90.0,0.301935889,3450
35,90.0,0.306675979,3550
36,90.0,0.312150566,3650
37,90.0,0.317064102,3750
38,90.0,0.322152044,3850
39,90.0,0.326568006,3950
40,90.0,0.330997754,4050
41,90.0,0.335396404,4150
42,90.0,0.339689255,4250
43,90.0,0.343885606,4350
44,91.0,0.348289385,4450
45,91.0,0.352069275,4550
46,91.0,0.356092822,4650
47,90.0,0.360568095,4750
48,91.0,0.366251074,4850
49,91.0,0.37042402,4950
